time,tavg,tmin,tmax,prcp,date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex.1,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2018-02-08,23.6,18.7,29.4,15.0,2018-02-08,28,20,0.0,11.6,5,1,36,12:39 AM,12:34 PM,06:44 AM,06:23 PM,11,20,20,20,21,66,55,0.1,1015,20,10,53,14
2018-03-08,23.3,20.8,28.6,0.0,2018-03-08,33,20,0.0,11.6,7,1,53,No moonrise,11:12 AM,06:32 AM,06:29 PM,12,22,25,22,18,0,52,0.0,1012,21,10,95,13
2018-04-08,22.8,20.1,28.8,2.5,2018-04-08,34,22,0.0,11.6,7,1,36,12:28 AM,12:11 PM,06:11 AM,06:32 PM,17,27,27,26,16,0,57,0.0,1010,25,10,119,13
2018-05-08,23.8,20.3,27.8,0.0,2018-05-08,33,25,0.0,12.8,7,1,39,12:40 AM,12:30 PM,05:57 AM,06:36 PM,16,28,28,28,17,45,50,0.0,1009,27,10,209,12
2018-06-08,22.7,20.2,28.1,0.5,2018-06-08,27,22,0.0,8.1,5,1,21,01:23 AM,01:39 PM,05:53 AM,06:45 PM,19,25,25,22,34,92,83,0.0,1007,22,10,241,25
2018-07-08,21.9,19.7,27.7,11.4,2018-07-08,26,21,0.0,10.6,5,1,24,01:24 AM,02:05 PM,05:59 AM,06:50 PM,18,21,21,21,36,100,86,1.5,1007,21,7,259,24
2018-08-08,22.0,20.0,25.4,3.6,2018-08-08,28,20,0.0,11.6,5,1,14,02:38 AM,03:48 PM,06:06 AM,06:44 PM,18,21,21,21,33,85,82,0.0,1007,21,10,256,24
2018-09-08,23.4,20.2,28.7,8.9,2018-09-08,30,19,0.0,11.6,6,1,0,04:30 AM,05:28 PM,06:09 AM,06:26 PM,18,20,20,20,19,21,86,0.0,1010,20,10,264,14
2018-10-08,22.7,20.5,28.2,0.0,2018-10-08,29,20,0.0,11.6,6,1,0,05:14 AM,05:44 PM,06:09 AM,06:05 PM,19,22,24,22,12,19,84,0.0,1011,21,10,90,8
2018-11-08,21.9,20.0,26.5,1.8,2018-11-08,28,17,0.0,8.7,6,1,0,06:40 AM,06:36 PM,06:15 AM,05:51 PM,14,21,24,21,11,0,65,0.0,1014,18,10,47,8
2018-12-08,21.5,19.9,25.6,2.3,2018-12-08,28,18,0.0,8.7,6,1,0,07:10 AM,06:52 PM,06:30 AM,05:53 PM,18,19,19,19,20,35,92,0.0,1014,19,10,105,13
2018-01-09,23.7,20.0,28.3,0.0,2018-01-09,27,16,0.0,11.6,6,1,45,12:18 AM,12:33 PM,06:44 AM,06:09 PM,14,17,17,17,18,4,81,0.0,1015,16,10,84,13
2018-02-09,23.7,20.3,28.2,0.3,2018-02-09,30,21,0.0,10.2,7,1,28,01:28 AM,01:18 PM,06:44 AM,06:23 PM,14,22,25,22,12,40,60,0.0,1013,22,10,101,9
2018-03-09,24.7,19.7,29.3,0.0,2018-03-09,33,20,0.0,11.6,7,1,45,12:09 AM,11:57 AM,06:31 AM,06:29 PM,8,22,24,22,21,6,41,0.0,1012,22,10,105,12
2018-04-09,24.4,19.7,29.8,,2018-04-09,34,21,0.0,11.6,7,1,28,01:16 AM,01:00 PM,06:11 AM,06:32 PM,18,25,25,23,23,0,74,0.0,1011,23,10,106,18
2018-05-09,24.3,20.4,29.9,,2018-05-09,32,23,0.0,12.8,7,1,31,01:24 AM,01:19 PM,05:56 AM,06:36 PM,18,27,27,25,11,28,65,0.0,1008,25,10,245,8
2018-06-09,24.4,19.9,29.2,,2018-06-09,28,22,0.0,12.9,5,1,14,02:04 AM,02:29 PM,05:53 AM,06:45 PM,18,22,24,22,42,68,81,0.0,1005,22,10,249,30
2018-07-09,24.4,20.3,29.2,0.0,2018-07-09,28,21,0.0,12.9,5,1,17,02:10 AM,03:01 PM,05:59 AM,06:50 PM,19,21,24,21,30,100,85,0.3,1006,21,2,256,22
2018-08-09,24.3,20.1,29.1,0.0,2018-08-09,29,20,0.0,11.6,6,1,6,03:39 AM,04:50 PM,06:07 AM,06:44 PM,17,20,20,20,29,33,83,0.0,1009,20,10,251,20
2018-09-09,25.7,20.5,30.3,0.0,2018-09-09,29,21,0.0,11.6,7,1,0,05:32 AM,06:19 PM,06:09 AM,06:25 PM,18,22,24,22,14,34,80,0.0,1010,22,10,295,10
2018-10-09,24.1,21.6,31.1,,2018-10-09,29,21,0.0,8.8,6,1,0,06:10 AM,06:29 PM,06:09 AM,06:04 PM,17,23,25,23,1,12,70,0.0,1010,22,10,143,0
2018-11-09,25.3,21.7,30.8,0.0,2018-11-09,28,18,0.0,8.7,6,1,4,07:34 AM,07:24 PM,06:16 AM,05:51 PM,17,20,20,20,12,14,82,0.0,1013,19,10,81,7
2018-12-09,25.9,20.9,31.1,0.0,2018-12-09,28,18,0.0,8.7,6,1,7,08:02 AM,07:43 PM,06:30 AM,05:54 PM,18,19,19,19,16,31,92,0.0,1014,19,10,105,10
2018-01-10,25.5,21.6,30.9,0.3,2018-01-10,26,18,0.0,10.2,6,1,38,01:07 AM,01:14 PM,06:45 AM,06:09 PM,15,18,18,18,20,39,81,0.0,1016,18,10,66,14
2018-02-10,24.9,21.3,30.3,0.0,2018-02-10,29,22,0.0,11.6,5,1,20,02:17 AM,02:03 PM,06:44 AM,06:24 PM,17,25,25,22,12,49,71,0.8,1014,22,9,140,9
2018-03-10,24.1,21.6,30.4,0.3,2018-03-10,33,20,0.0,11.6,7,1,38,12:59 AM,12:43 PM,06:30 AM,06:29 PM,13,24,25,24,13,0,50,0.0,1012,22,10,103,10
2018-04-10,21.8,20.9,30.6,27.7,2018-04-10,33,22,0.0,11.6,7,1,21,02:02 AM,01:49 PM,06:10 AM,06:32 PM,16,25,25,24,22,5,63,0.0,1011,24,10,107,16
2018-05-10,23.0,20.6,25.9,10.2,2018-05-10,31,24,0.0,12.8,6,1,24,02:05 AM,02:08 PM,05:56 AM,06:36 PM,20,26,26,24,26,64,76,1.2,1011,24,7,209,17
2018-06-10,22.5,20.4,26.4,2.5,2018-06-10,29,21,0.0,12.9,6,1,6,02:47 AM,03:23 PM,05:53 AM,06:45 PM,18,21,24,21,36,41,83,0.0,1006,21,10,250,26
2018-07-10,24.3,20.2,28.4,7.9,2018-07-10,28,21,0.0,12.5,6,1,10,03:00 AM,04:01 PM,06:00 AM,06:50 PM,18,21,21,21,31,57,83,0.0,1007,21,10,249,22
2018-08-10,24.1,20.8,29.5,0.0,2018-08-10,28,20,0.0,8.9,6,1,0,04:42 AM,05:51 PM,06:07 AM,06:43 PM,18,21,21,21,25,57,82,0.0,1011,21,10,274,18
2018-09-10,24.3,20.6,29.5,4.3,2018-09-10,28,22,0.0,11.6,6,1,0,06:31 AM,07:08 PM,06:09 AM,06:24 PM,18,25,25,23,10,16,71,0.0,1011,23,10,318,8
2018-10-10,24.0,19.1,30.0,0.0,2018-10-10,28,21,0.0,11.6,6,1,0,07:05 AM,07:14 PM,06:09 AM,06:04 PM,17,23,25,23,5,12,69,0.0,1010,22,10,298,4
2018-11-10,25.0,19.2,30.0,,2018-11-10,29,18,0.0,8.7,6,1,11,08:27 AM,08:11 PM,06:16 AM,05:51 PM,17,20,20,20,17,5,83,0.0,1013,19,10,80,10
2018-12-10,25.1,20.8,31.0,,2018-12-10,28,18,0.0,8.7,6,1,14,08:51 AM,08:32 PM,06:31 AM,05:54 PM,17,19,19,19,16,37,92,0.0,1014,18,10,109,10
2018-01-11,24.3,20.0,30.4,,2018-01-11,27,18,0.0,11.6,6,1,30,01:56 AM,01:55 PM,06:45 AM,06:10 PM,17,19,19,19,15,28,89,0.0,1016,18,10,101,10
2018-02-11,22.9,19.8,30.3,,2018-02-11,29,20,0.0,11.6,6,1,13,03:06 AM,02:49 PM,06:43 AM,06:24 PM,14,21,24,21,19,14,63,0.0,1015,21,10,120,13
2018-03-11,22.8,19.6,27.7,0.5,2018-03-11,33,21,0.0,11.6,7,1,31,01:48 AM,01:31 PM,06:30 AM,06:30 PM,13,24,25,24,12,0,50,0.0,1013,22,10,92,10
2018-04-11,23.5,18.8,28.1,4.6,2018-04-11,33,22,0.0,11.6,7,1,13,02:46 AM,02:39 PM,06:10 AM,06:32 PM,19,26,26,24,22,7,75,0.0,1010,24,10,117,17
2018-05-11,23.6,19.7,29.2,0.0,2018-05-11,34,24,0.0,11.9,6,1,17,02:47 AM,02:58 PM,05:56 AM,06:37 PM,20,26,26,24,13,47,77,0.2,1011,24,5,236,10
2018-06-11,24.1,19.8,29.6,,2018-06-11,29,22,0.0,10.6,5,1,0,03:33 AM,04:19 PM,05:53 AM,06:46 PM,19,25,25,22,38,70,81,0.0,1007,22,10,255,28
2018-07-11,23.3,17.9,30.0,,2018-07-11,27,21,0.0,10.5,5,1,3,03:56 AM,05:04 PM,06:00 AM,06:50 PM,18,21,24,21,31,68,84,0.0,1008,21,10,250,23
2018-08-11,22.2,16.0,29.6,,2018-08-11,24,21,0.0,7.5,5,1,0,05:47 AM,06:49 PM,06:07 AM,06:43 PM,18,21,24,21,31,94,82,0.2,1011,21,2,272,22
2018-09-11,23.4,17.5,29.6,,2018-09-11,30,22,0.0,11.6,7,1,4,07:30 AM,07:54 PM,06:09 AM,06:24 PM,18,26,26,24,3,44,71,0.0,1013,23,10,240,2
2018-10-11,23.4,17.9,30.1,,2018-10-11,30,20,0.0,11.6,6,1,7,07:59 AM,08:00 PM,06:09 AM,06:03 PM,12,23,25,23,14,3,52,0.0,1009,21,10,355,8
2018-11-11,23.2,18.2,30.4,,2018-11-11,28,18,0.0,8.7,6,1,19,09:19 AM,09:01 PM,06:16 AM,05:51 PM,18,21,21,21,12,2,82,0.0,1013,19,10,76,8
2018-12-11,22.3,17.3,30.3,,2018-12-11,28,19,0.0,8.7,6,1,21,09:39 AM,09:22 PM,06:31 AM,05:54 PM,15,20,20,20,16,9,73,0.0,1014,19,10,103,10
2018-01-12,21.8,17.6,29.5,,2018-01-12,29,18,0.0,11.6,6,1,23,02:44 AM,02:37 PM,06:45 AM,06:11 PM,17,20,20,20,17,16,86,0.0,1015,19,10,98,11
2018-02-12,21.8,15.6,28.3,,2018-02-12,29,19,0.0,11.6,6,1,5,03:54 AM,03:37 PM,06:43 AM,06:24 PM,15,20,20,20,23,8,70,0.0,1015,20,10,105,17
2018-03-12,21.7,18.2,28.8,,2018-03-12,33,20,0.0,11.6,7,1,24,02:35 AM,02:19 PM,06:29 AM,06:30 PM,12,23,25,23,18,0,50,0.0,1013,22,10,90,12
2018-04-12,22.4,19.1,27.2,,2018-04-12,33,23,0.0,11.6,7,1,6,03:29 AM,03:29 PM,06:09 AM,06:32 PM,19,26,26,25,18,6,68,0.1,1010,25,10,109,14
2018-05-12,23.2,19.5,28.1,4.8,2018-05-12,31,24,0.0,12.8,6,1,9,03:29 AM,03:50 PM,05:55 AM,06:37 PM,21,27,27,25,11,16,75,0.5,1009,25,9,261,9
2018-06-12,23.5,20.0,28.3,0.0,2018-06-12,29,22,0.0,12.9,6,1,0,04:22 AM,05:19 PM,05:53 AM,06:46 PM,19,25,25,22,36,67,82,0.0,1007,22,10,257,26
2018-07-12,22.3,18.3,29.3,,2018-07-12,27,21,0.0,12.5,5,1,0,04:56 AM,06:08 PM,06:00 AM,06:50 PM,18,21,21,21,34,86,84,0.0,1008,21,10,257,24
2018-08-12,22.5,17.7,28.2,,2018-08-12,24,20,0.0,7.5,5,1,1,06:50 AM,07:43 PM,06:07 AM,06:42 PM,18,20,20,20,29,99,87,0.6,1009,20,9,263,21
2018-09-12,23.1,17.6,29.9,,2018-09-12,30,22,0.0,11.6,6,1,12,08:25 AM,08:39 PM,06:09 AM,06:23 PM,19,25,25,24,15,33,75,1.0,1012,23,9,289,9
2018-10-12,22.6,18.3,30.2,,2018-10-12,30,20,0.0,10.2,7,1,15,08:53 AM,08:46 PM,06:09 AM,06:03 PM,13,23,25,23,10,14,55,0.0,1010,22,10,269,5
2018-11-12,22.7,17.7,29.3,,2018-11-12,28,18,0.0,8.7,6,1,26,10:10 AM,09:51 PM,06:17 AM,05:51 PM,15,21,24,21,6,5,66,0.0,1014,19,10,53,4
2018-12-12,23.1,18.5,29.7,,2018-12-12,27,19,0.0,8.7,6,1,29,10:23 AM,10:11 PM,06:32 AM,05:55 PM,15,20,20,20,19,12,73,0.0,1015,20,10,103,11
2019-01-01,20.3,14.0,27.6,,2019-01-01,26,16,0.0,11.6,6,1,26,02:28 AM,02:29 PM,06:42 AM,06:04 PM,14,18,18,18,15,1,74,0.0,1019,18,10,86,12
2019-02-01,19.9,12.4,28.1,,2019-02-01,27,17,0.0,11.6,6,1,8,03:52 AM,03:33 PM,06:46 AM,06:20 PM,16,19,19,19,26,34,83,0.0,1016,19,10,109,21
2019-03-01,20.2,13.1,27.9,,2019-03-01,34,24,0.0,11.6,7,1,26,02:39 AM,02:19 PM,06:36 AM,06:28 PM,13,26,26,25,19,4,50,0.0,1011,25,10,124,13
2019-04-01,20.8,13.3,28.5,,2019-04-01,36,25,0.0,11.6,8,1,9,03:40 AM,03:31 PM,06:16 AM,06:31 PM,10,27,27,28,21,4,33,0.0,1012,28,10,157,15
2019-05-01,20.4,13.6,28.6,,2019-05-01,34,25,0.0,12.8,7,1,12,03:37 AM,03:46 PM,05:59 AM,06:34 PM,19,28,28,26,28,79,66,1.2,1007,26,10,263,20
2019-06-01,20.6,14.7,28.4,,2019-06-01,34,24,0.0,12.9,6,1,0,04:09 AM,04:53 PM,05:52 AM,06:42 PM,20,27,27,25,32,82,75,2.5,1007,25,8,252,21
2019-07-01,20.7,14.7,28.6,,2019-07-01,31,21,0.0,12.9,7,1,0,04:20 AM,05:29 PM,05:57 AM,06:50 PM,18,25,25,23,27,56,75,0.1,1008,23,10,260,22
2019-08-01,21.3,15.2,29.3,,2019-08-01,28,20,0.0,10.3,6,1,0,06:03 AM,07:11 PM,06:05 AM,06:47 PM,18,21,23,21,28,19,79,0.0,1012,21,10,265,21
2019-09-01,21.3,13.2,29.6,,2019-09-01,27,20,0.0,6.1,5,1,9,07:52 AM,08:22 PM,06:08 AM,06:31 PM,18,21,23,21,30,56,81,0.0,1007,21,10,258,23
2019-10-01,21.1,14.5,30.4,,2019-10-01,29,20,0.0,7.4,6,1,12,08:30 AM,08:32 PM,06:09 AM,06:10 PM,20,22,23,22,12,85,91,1.2,1013,22,9,217,8
2019-11-01,21.4,14.5,29.7,,2019-11-01,27,19,0.0,5.8,6,1,24,10:06 AM,09:46 PM,06:13 AM,05:53 PM,18,20,20,20,13,50,91,1.1,1012,20,9,231,9
2019-12-01,21.4,15.3,29.7,,2019-12-01,22,20,0.0,4.2,5,1,26,10:31 AM,10:14 PM,06:26 AM,05:51 PM,19,21,23,21,23,100,88,0.1,1013,21,10,90,17
2019-01-02,21.4,15.7,28.2,,2019-01-02,26,15,0.0,11.6,6,1,19,03:20 AM,03:14 PM,06:42 AM,06:05 PM,11,17,17,17,19,0,67,0.0,1019,17,10,82,13
2019-02-02,22.4,16.3,27.8,,2019-02-02,28,17,0.0,11.6,6,1,1,04:42 AM,04:22 PM,06:46 AM,06:21 PM,15,19,19,19,24,19,78,0.0,1015,19,10,111,18
2019-03-02,22.9,16.6,29.6,,2019-03-02,32,21,0.0,11.6,6,1,19,03:28 AM,03:08 PM,06:35 AM,06:28 PM,19,26,26,24,32,84,75,0.4,1012,24,9,118,24
2019-04-02,23.6,16.8,30.0,,2019-04-02,34,25,0.0,11.6,8,1,1,04:20 AM,04:18 PM,06:15 AM,06:31 PM,10,27,27,28,21,3,34,0.0,1011,28,10,147,15
2019-05-02,23.7,18.7,30.7,,2019-05-02,37,25,0.0,12.8,7,1,5,04:14 AM,04:33 PM,05:59 AM,06:35 PM,20,28,28,26,28,26,71,0.0,1006,26,10,254,24
2019-06-02,24.3,17.8,30.0,,2019-06-02,33,24,0.0,8.1,6,1,0,04:53 AM,05:48 PM,05:52 AM,06:43 PM,20,29,29,27,25,39,68,0.2,1007,27,10,244,20
2019-07-02,24.3,18.3,31.1,,2019-07-02,31,22,0.0,12.9,7,1,0,05:16 AM,06:29 PM,05:57 AM,06:50 PM,18,25,25,23,32,31,71,0.0,1007,23,10,261,26
2019-08-02,26.4,20.4,31.8,,2019-08-02,28,21,0.0,10.3,6,1,5,07:07 AM,08:06 PM,06:05 AM,06:46 PM,18,22,25,22,31,48,77,0.0,1010,22,10,262,24
2019-09-02,23.7,19.6,32.6,,2019-09-02,25,20,0.0,6.1,5,1,16,08:51 AM,09:09 PM,06:09 AM,06:30 PM,18,21,23,21,28,91,85,0.1,1009,21,9,248,22
2019-10-02,24.1,19.1,31.3,,2019-10-02,29,21,0.0,6.0,6,1,19,09:29 AM,09:22 PM,06:09 AM,06:09 PM,20,25,25,23,12,86,82,2.5,1013,23,5,286,7
2019-11-02,23.1,18.5,29.7,,2019-11-02,27,20,0.0,5.8,6,1,31,11:01 AM,10:40 PM,06:13 AM,05:53 PM,19,22,23,22,5,16,83,0.0,1013,22,10,212,3
2019-12-02,22.8,17.2,28.1,,2019-12-02,24,19,0.0,4.2,5,1,33,11:18 AM,11:05 PM,06:26 AM,05:52 PM,19,20,20,20,23,94,94,1.1,1014,20,5,84,15
2019-01-03,26.3,21.3,33.8,,2019-01-03,27,15,0.0,11.6,6,1,11,04:12 AM,04:00 PM,06:42 AM,06:05 PM,13,18,18,18,19,0,73,0.0,1020,18,10,87,12
2019-02-03,25.9,21.7,33.5,,2019-02-03,29,18,0.0,11.6,6,1,0,05:31 AM,05:12 PM,06:46 AM,06:21 PM,16,20,20,20,25,16,78,0.0,1015,20,10,102,20
2019-03-03,26.1,20.5,32.1,,2019-03-03,30,21,0.0,11.6,7,1,12,04:14 AM,03:58 PM,06:35 AM,06:29 PM,18,25,25,23,24,10,75,0.0,1013,23,10,112,19
2019-04-03,27.8,21.0,33.6,,2019-04-03,33,25,0.0,11.6,8,1,0,05:00 AM,05:05 PM,06:15 AM,06:31 PM,13,30,30,28,20,4,41,0.0,1011,28,10,134,13
2019-05-03,27.8,23.1,34.3,0.0,2019-05-03,36,24,0.0,12.8,8,1,0,04:53 AM,05:22 PM,05:58 AM,06:35 PM,17,28,28,27,26,13,56,0.0,1007,27,10,260,22
2019-06-03,28.1,22.7,35.0,,2019-06-03,32,24,0.0,10.6,6,1,0,05:41 AM,06:45 PM,05:53 AM,06:43 PM,20,27,27,25,39,83,74,1.9,1008,25,8,249,22
2019-07-03,28.4,20.5,35.8,,2019-07-03,30,22,0.0,12.9,7,1,2,06:15 AM,07:30 PM,05:58 AM,06:50 PM,17,25,25,23,31,38,70,0.0,1008,23,10,258,24
2019-08-03,28.3,21.8,37.0,,2019-08-03,28,21,0.0,11.6,5,1,12,08:09 AM,08:57 PM,06:05 AM,06:46 PM,17,22,25,22,31,75,74,0.0,1010,22,10,257,24
2019-09-03,27.4,22.5,35.9,,2019-09-03,26,21,0.0,6.1,6,1,24,09:49 AM,09:56 PM,06:09 AM,06:29 PM,19,21,24,21,34,44,84,0.0,1009,21,10,259,25
2019-10-03,28.0,22.8,34.0,,2019-10-03,28,23,0.0,6.0,6,1,27,10:26 AM,10:13 PM,06:09 AM,06:08 PM,20,26,26,24,10,77,77,2.6,1013,24,5,110,5
2019-11-03,27.8,23.1,34.1,,2019-11-03,28,19,0.0,7.2,6,1,39,11:52 AM,11:33 PM,06:14 AM,05:53 PM,19,21,23,21,14,69,88,0.0,1014,21,10,91,9
2019-12-03,27.3,21.5,34.6,,2019-12-03,24,19,0.0,4.2,5,1,41,12:00 PM,11:53 PM,06:27 AM,05:52 PM,18,19,19,19,25,64,90,0.0,1014,19,10,91,18
2019-01-04,28.7,22.9,35.6,,2019-01-04,26,16,0.0,11.6,6,1,4,05:04 AM,04:47 PM,06:43 AM,06:06 PM,12,18,18,18,18,0,66,0.0,1019,18,10,88,12
2019-02-04,28.3,23.6,36.0,,2019-02-04,29,17,0.0,11.6,6,1,0,06:17 AM,06:01 PM,06:45 AM,06:22 PM,16,20,20,20,27,12,79,0.0,1017,20,10,97,22
2019-03-04,29.0,21.6,34.8,,2019-03-04,34,22,0.0,11.6,7,1,4,04:59 AM,04:46 PM,06:34 AM,06:29 PM,16,26,26,25,19,11,59,0.0,1012,25,10,116,13
2019-04-04,28.4,23.0,36.2,,2019-04-04,35,24,0.0,11.6,7,1,0,05:39 AM,05:52 PM,06:14 AM,06:31 PM,12,27,27,27,28,2,39,0.0,1013,27,10,118,17
2019-05-04,27.7,23.0,35.2,,2019-05-04,35,24,0.0,12.8,8,1,0,05:33 AM,06:11 PM,05:58 AM,06:35 PM,18,28,28,27,24,11,59,0.0,1010,27,10,256,21
2019-06-04,28.7,23.4,35.4,,2019-06-04,34,24,0.0,12.9,6,1,6,06:33 AM,07:44 PM,05:53 AM,06:43 PM,21,27,27,25,35,81,79,4.4,1008,25,4,272,17
2019-07-04,29.5,24.0,35.4,,2019-07-04,30,23,0.0,12.9,7,1,9,07:18 AM,08:29 PM,05:58 AM,06:50 PM,18,25,25,24,29,46,72,0.0,1008,24,10,248,23
2019-08-04,28.4,24.0,36.4,,2019-08-04,28,21,0.0,6.2,6,1,20,09:10 AM,09:45 PM,06:06 AM,06:46 PM,17,22,23,22,31,60,76,0.0,1011,22,10,246,25
2019-09-04,28.2,22.8,35.6,7.6,2019-09-04,26,21,0.0,6.1,5,1,32,10:45 AM,10:43 PM,06:09 AM,06:29 PM,19,21,23,21,31,76,85,0.0,1009,21,10,258,23
2019-10-04,29.3,22.8,35.4,1.0,2019-10-04,28,22,0.0,8.8,6,1,34,11:23 AM,11:05 PM,06:09 AM,06:08 PM,19,25,25,23,12,76,80,1.2,1013,23,8,184,7
2019-11-04,29.2,24.2,36.0,0.0,2019-11-04,28,21,0.0,8.7,7,1,46,12:39 PM,No moonset,06:14 AM,05:52 PM,20,20,22,20,7,1,85,0.0,1015,20,10,95,6
2019-12-04,30.0,23.6,35.9,,2019-12-04,25,18,0.0,5.7,5,1,48,12:40 PM,No moonset,06:27 AM,05:52 PM,17,19,19,19,23,55,90,0.0,1015,19,10,89,17
2019-01-05,26.3,20.9,28.9,0.0,2019-01-05,27,16,0.0,11.6,6,1,0,05:56 AM,05:37 PM,06:43 AM,06:07 PM,11,18,18,18,19,0,66,0.0,1019,18,10,91,12
2019-02-05,27.0,22.0,30.0,,2019-02-05,29,19,0.0,11.6,6,1,0,07:01 AM,06:50 PM,06:45 AM,06:22 PM,17,20,20,20,24,17,81,0.0,1018,20,10,94,19
2019-03-05,27.1,21.4,33.4,,2019-03-05,33,25,0.0,8.8,6,1,0,05:42 AM,05:35 PM,06:33 AM,06:29 PM,15,28,28,27,18,43,47,0.0,1010,27,10,195,14
2019-04-05,27.3,22.0,33.6,,2019-04-05,35,24,0.0,11.6,8,1,0,06:16 AM,06:39 PM,06:14 AM,06:31 PM,11,26,26,26,24,2,38,0.0,1013,26,10,132,16
2019-05-05,28.6,22.4,35.9,,2019-05-05,35,25,0.0,12.8,7,1,2,06:15 AM,07:04 PM,05:58 AM,06:35 PM,18,29,29,28,16,75,57,0.3,1012,28,10,259,13
2019-06-05,28.8,24.0,35.6,0.0,2019-06-05,34,26,0.0,11.9,6,1,13,07:30 AM,08:44 PM,05:53 AM,06:44 PM,20,29,29,27,24,63,67,0.4,1006,27,10,246,19
2019-07-05,25.5,21.9,36.2,0.0,2019-07-05,30,22,0.0,11.9,7,1,16,08:21 AM,09:25 PM,05:58 AM,06:50 PM,18,25,25,24,30,38,72,0.0,1008,24,10,252,25
2019-08-05,26.7,20.6,33.6,15.0,2019-08-05,26,21,0.0,6.2,5,1,27,10:07 AM,10:31 PM,06:06 AM,06:45 PM,18,22,24,22,36,75,78,0.0,1009,22,10,245,29
2019-09-05,27.9,20.8,33.1,0.0,2019-09-05,26,21,0.0,6.1,5,1,39,11:42 AM,11:32 PM,06:09 AM,06:28 PM,19,21,24,21,35,96,84,0.0,1008,21,10,261,25
2019-10-05,29.4,23.2,35.8,,2019-10-05,28,21,0.0,6.0,6,1,41,12:18 PM,11:57 PM,06:09 AM,06:07 PM,19,22,23,22,18,84,86,3.6,1012,22,5,327,9
2019-11-05,27.3,24.6,35.7,,2019-11-05,29,21,0.0,8.7,7,1,54,01:24 PM,12:23 AM,06:14 AM,05:52 PM,17,22,24,22,8,49,74,0.0,1014,22,10,97,5
2019-12-05,27.8,24.4,35.2,7.9,2019-12-05,23,17,0.0,8.7,6,1,55,01:18 PM,12:40 AM,06:28 AM,05:52 PM,16,18,18,18,27,65,90,0.0,1017,18,9,92,19
2019-01-06,27.5,21.0,33.2,1.5,2019-01-06,28,16,0.0,11.6,6,1,0,06:46 AM,06:26 PM,06:43 AM,06:07 PM,14,18,18,18,18,0,77,0.0,1017,18,10,97,12
2019-02-06,26.2,21.8,33.2,0.0,2019-02-06,29,19,0.0,11.6,7,1,7,07:43 AM,07:38 PM,06:45 AM,06:22 PM,14,21,23,21,25,7,65,0.0,1016,21,10,103,19
2019-03-06,25.5,21.2,32.1,8.4,2019-03-06,36,25,0.0,11.6,7,1,0,06:22 AM,06:22 PM,06:33 AM,06:29 PM,16,29,29,29,13,45,45,0.0,1011,29,10,234,11
2019-04-06,26.9,22.1,30.5,0.0,2019-04-06,35,26,0.0,11.6,8,1,6,06:55 AM,07:28 PM,06:13 AM,06:31 PM,12,27,27,27,20,3,39,0.0,1013,27,10,144,15
2019-05-06,25.3,20.8,31.8,,2019-05-06,35,26,0.0,12.8,7,1,9,07:00 AM,07:58 PM,05:57 AM,06:35 PM,16,29,29,29,17,80,46,0.1,1012,29,9,177,14
2019-06-06,25.8,20.6,32.4,20.3,2019-06-06,36,25,0.0,12.9,8,1,21,08:30 AM,09:43 PM,05:53 AM,06:44 PM,20,29,29,27,21,15,68,0.0,1006,27,10,230,17
2019-07-06,25.4,20.6,32.0,20.1,2019-07-06,28,23,0.0,10.6,6,1,24,09:23 AM,10:16 PM,05:58 AM,06:50 PM,18,25,25,23,34,66,72,0.0,1008,23,10,248,28
2019-08-06,26.3,22.5,31.5,0.0,2019-08-06,24,21,0.0,6.2,5,1,34,11:04 AM,11:16 PM,06:06 AM,06:45 PM,18,21,23,21,36,90,80,0.0,1008,21,10,254,28
2019-09-06,26.7,22.3,33.1,,2019-09-06,27,21,0.0,6.1,5,1,47,12:37 PM,No moonset,06:09 AM,06:27 PM,18,22,24,22,40,70,80,0.0,1007,22,10,260,30
2019-10-06,24.9,22.0,33.6,,2019-10-06,27,21,0.0,6.0,5,1,48,01:10 PM,No moonset,06:09 AM,06:06 PM,20,22,23,22,23,79,88,6.6,1011,22,4,137,12
2019-11-06,25.0,21.0,30.0,,2019-11-06,29,20,0.0,8.7,7,1,61,02:04 PM,01:13 AM,06:15 AM,05:52 PM,17,22,25,22,7,23,74,0.0,1012,22,10,92,4
2019-12-06,24.2,21.6,30.0,,2019-12-06,22,17,0.0,4.2,6,1,62,01:54 PM,01:26 AM,06:28 AM,05:53 PM,16,19,19,19,25,69,87,0.0,1017,19,10,86,20
2019-01-07,25.6,21.0,29.8,0.0,2019-01-07,28,16,0.0,11.6,6,1,3,07:34 AM,07:16 PM,06:44 AM,06:08 PM,14,18,18,18,21,1,77,0.0,1016,18,10,95,13
2019-02-07,25.5,21.5,30.5,,2019-02-07,30,20,0.0,11.6,7,1,14,08:22 AM,08:24 PM,06:45 AM,06:23 PM,14,21,23,21,24,11,61,0.0,1014,21,10,122,18
2019-03-07,25.4,21.4,30.8,0.0,2019-03-07,38,27,0.0,11.6,8,1,3,07:01 AM,07:09 PM,06:32 AM,06:29 PM,8,28,28,30,6,4,25,0.0,1011,30,10,165,5
